"LATITUDE","LONGITUDE","CODE_POSTAL","NOM_DEPARTEMENT"
43.699895,7.262227,6000,"ALPES-MARITIMES"
43.699913,-0.38048,40320,"LANDES"
43.700005,7.265699,6000,"ALPES-MARITIMES"
43.700112,-0.384939,40320,"LANDES"
43.700197,7.269717,6000,"ALPES-MARITIMES"
43.700249,1.81587,81500,"TARN"
43.700283,7.305679,6230,"ALPES-MARITIMES"
43.700441,-1.373333,40510,"LANDES"
43.700441,-0.381219,40320,"LANDES"
43.70045,7.281397,6300,"ALPES-MARITIMES"
43.700495,7.270705,6000,"ALPES-MARITIMES"
43.700581,7.093239,6480,"ALPES-MARITIMES"
43.700587,7.285141,6300,"ALPES-MARITIMES"
43.700615,-0.425292,40320,"LANDES"
43.7006746973,-1.06014429759,40100,"Landes"
43.700695,-1.370183,40510,"LANDES"
43.70081,7.259054,6000,"ALPES-MARITIMES"
43.700824,7.261495,6000,"ALPES-MARITIMES"
43.700843,7.271376,6000,"ALPES-MARITIMES"
43.700924,-0.264764,40800,"LANDES"
43.700962,7.267081,6000,"ALPES-MARITIMES"
43.700965,7.260454,6000,"ALPES-MARITIMES"
43.701275,7.289112,6300,"ALPES-MARITIMES"
43.701497,7.262457,6000,"ALPES-MARITIMES"
43.701501,7.271076,6000,"ALPES-MARITIMES"
43.701775,-1.015427,40180,"LANDES"
43.701825,7.256916,6000,"ALPES-MARITIMES"
43.701953,6.994772,6620,"ALPES-MARITIMES"
43.702065,7.279715,6300,"ALPES-MARITIMES"
43.702068,7.265488,6000,"ALPES-MARITIMES"
43.702138,7.32867,6230,"ALPES-MARITIMES"
43.7021964029,-1.3970873051,40510,"Landes"
43.702278,7.102021,6570,"ALPES-MARITIMES"
43.70246,7.308166,6230,"ALPES-MARITIMES"
43.702505,-0.256697,40800,"LANDES"
43.70279,7.259235,6000,"ALPES-MARITIMES"
43.702798,7.26705,6000,"ALPES-MARITIMES"
43.702808,7.259566,6000,"ALPES-MARITIMES"
43.702842,7.259363,6000,"ALPES-MARITIMES"
43.702898,-1.022926,40180,"LANDES"
43.702959,7.309311,6230,"ALPES-MARITIMES"
43.70313,7.263253,6000,"ALPES-MARITIMES"
43.703174,7.309085,6230,"ALPES-MARITIMES"
43.70321,7.284389,6300,"ALPES-MARITIMES"
43.703265,7.270622,6000,"ALPES-MARITIMES"
43.703273,7.31193,6230,"ALPES-MARITIMES"
43.703284,7.284897,6300,"ALPES-MARITIMES"
43.703357,7.262406,6000,"ALPES-MARITIMES"
43.703509,7.263229,6000,"ALPES-MARITIMES"
43.703615,7.11322,6570,"ALPES-MARITIMES"
43.70365,7.288068,6300,"ALPES-MARITIMES"
43.703675,7.266847,6000,"ALPES-MARITIMES"
43.703717,7.260993,6000,"ALPES-MARITIMES"
43.703921,7.265728,6000,"ALPES-MARITIMES"
43.703961,7.26293,6000,"ALPES-MARITIMES"
43.704009,7.264953,6000,"ALPES-MARITIMES"
43.704031,7.262516,6000,"ALPES-MARITIMES"
43.704036,7.26389,6000,"ALPES-MARITIMES"
43.70407,7.26513,6000,"ALPES-MARITIMES"
43.704462,-0.260273,40800,"LANDES"
43.704507,7.264552,6000,"ALPES-MARITIMES"
43.704522,-0.259212,40800,"LANDES"
43.704536,-1.432131,40510,"LANDES"
43.704566,7.264452,6000,"ALPES-MARITIMES"
43.704819,7.267454,6000,"ALPES-MARITIMES"
43.705049,7.283399,6300,"ALPES-MARITIMES"
43.705116,7.264434,6000,"ALPES-MARITIMES"
43.705159,7.265246,6000,"ALPES-MARITIMES"
43.705169,7.267885,6000,"ALPES-MARITIMES"
43.705236,7.285035,6300,"ALPES-MARITIMES"
43.705312,7.267801,6000,"ALPES-MARITIMES"
43.705345,-1.070761,40100,"LANDES"
43.705345,7.050762,6140,"ALPES-MARITIMES"
43.705464,7.132612,6140,"ALPES-MARITIMES"
43.705612,7.282216,6300,"ALPES-MARITIMES"
43.705642,7.27479,6000,"ALPES-MARITIMES"
43.70596,7.335025,6310,"ALPES-MARITIMES"
43.705982,2.690473,81230,"TARN"
43.707006,-1.052587,40100,"LANDES"
43.707322,7.293622,6300,"ALPES-MARITIMES"
43.707358,7.330577,6310,"ALPES-MARITIMES"
43.707645,7.263375,6000,"ALPES-MARITIMES"
43.707808,7.334059,6310,"ALPES-MARITIMES"
43.70788,7.263217,6000,"ALPES-MARITIMES"
43.708381,6.057018,4500,"ALPES-DE-HAUTE-PROVENCE"
43.708574,-1.062794,40100,"LANDES"
43.708603,-1.048563,40100,"LANDES"
43.708774,7.331316,6310,"ALPES-MARITIMES"
43.708789,-1.056646,40100,"LANDES"
43.708925,-1.063304,40100,"LANDES"
43.709071,-1.047186,40100,"LANDES"
43.70909,7.284387,6300,"ALPES-MARITIMES"
43.709194,-1.059053,40100,"LANDES"
43.70959,2.708126,81230,"TARN"
43.709594,5.206132,13370,"BOUCHES-DU-RHONE"
43.710522,7.191701,6200,"ALPES-MARITIMES"
43.710748,-1.057319,40100,"LANDES"
43.710778,7.192495,6200,"ALPES-MARITIMES"
43.710957,-1.056991,40100,"LANDES"
43.711312,3.718372,34380,"HERAULT"
43.711562,7.090461,6140,"ALPES-MARITIMES"
43.711843,-1.009987,40180,"LANDES"
43.711853,6.194759,83630,"VAR"
43.7119992661,7.23826889465,6100,"Alpes-Maritimes"
43.712095,-1.073137,40100,"LANDES"
43.712222,3.322091,34700,"HERAULT"
43.712325,7.261161,6100,"ALPES-MARITIMES"
43.712497,7.271676,6000,"ALPES-MARITIMES"
43.714456,-1.047502,40100,"LANDES"
43.714539,7.258246,6100,"ALPES-MARITIMES"
43.714541,-1.048649,40100,"LANDES"
43.714632,7.178607,6700,"ALPES-MARITIMES"
43.715031,4.182253,30660,"GARD"
43.715139,7.289455,6300,"ALPES-MARITIMES"
43.71585,7.297091,6300,"ALPES-MARITIMES"
43.717073,4.167115,30660,"GARD"
43.717216,5.246138,13350,"BOUCHES-DU-RHONE"
43.7176409517,5.30157633559,13640,"Bouches-du-Rhône"
43.717746,4.788724,13520,"BOUCHES-DU-RHONE"
43.717976,3.199676,34650,"HERAULT"
43.718174,4.812372,13520,"BOUCHES-DU-RHONE"
43.718451,7.072794,6140,"ALPES-MARITIMES"
43.718814,-1.088022,40990,"LANDES"
43.71903,5.431696,84530,"VAUCLUSE"
43.71909,6.131498,83630,"VAR"
43.719116,5.307042,13640,"BOUCHES-DU-RHONE"
43.719381,5.208132,13370,"BOUCHES-DU-RHONE"
43.719907,6.182231,83630,"VAR"
43.720151,7.112705,6140,"ALPES-MARITIMES"
43.720347,4.807424,13520,"BOUCHES-DU-RHONE"
43.720626,5.430307,84530,"VAUCLUSE"
43.7210485292,0.636835530591,32810,"Gers"
43.721098,4.802916,13520,"BOUCHES-DU-RHONE"
43.72119,1.397111,31150,"HAUTE-GARONNE"
43.721326,7.119002,6140,"ALPES-MARITIMES"
43.721399,4.803954,13520,"BOUCHES-DU-RHONE"
43.7214835187,5.56734664063,84240,"Vaucluse"
43.721638,4.797662,13520,"BOUCHES-DU-RHONE"
43.721674,7.057483,6140,"ALPES-MARITIMES"
43.722084,4.807125,13520,"BOUCHES-DU-RHONE"
43.7221234765,1.58906433836,31380,"Haute-Garonne"
43.722531,7.087394,6140,"ALPES-MARITIMES"
43.722532,4.701691,13990,"BOUCHES-DU-RHONE"
43.722652,6.098209,83630,"VAR"
43.723183,-1.414223,40510,"LANDES"
43.723613,6.627337,83840,"VAR"
43.723786,7.108402,6140,"ALPES-MARITIMES"
43.724076,6.182441,83630,"VAR"
43.724336,7.415549,6320,"ALPES-MARITIMES"
43.724528,7.101967,6140,"ALPES-MARITIMES"
43.724688,4.791093,13520,"BOUCHES-DU-RHONE"
43.725152,7.106005,6140,"ALPES-MARITIMES"
43.725602,5.323236,13640,"BOUCHES-DU-RHONE"
43.725694,6.067511,4500,"ALPES-DE-HAUTE-PROVENCE"
43.726267,1.412306,31150,"HAUTE-GARONNE"
43.726664,-1.077836,40990,"LANDES"
43.726796,5.356821,84160,"VAUCLUSE"
43.7271508931,1.40915818124,31150,"Haute-Garonne"
43.727329,4.708699,13990,"BOUCHES-DU-RHONE"
43.727373,4.71778,13990,"BOUCHES-DU-RHONE"
43.727634,7.362172,6360,"ALPES-MARITIMES"
43.727722,7.361331,6360,"ALPES-MARITIMES"
43.728883,4.717692,13990,"BOUCHES-DU-RHONE"
43.729198,4.761457,13990,"BOUCHES-DU-RHONE"
43.729521,-1.066707,40990,"LANDES"
43.730071,4.078257,34400,"HERAULT"
43.730333,6.164296,83630,"VAR"
43.730367,-1.068064,40990,"LANDES"
43.730738,7.162445,6610,"ALPES-MARITIMES"
43.731029,-1.066872,40990,"LANDES"
43.731232,5.96677,4800,"ALPES-DE-HAUTE-PROVENCE"
43.731347,7.341789,6360,"ALPES-MARITIMES"
43.731373,3.323974,34700,"HERAULT"
43.73144,5.379802,84160,"VAUCLUSE"
43.732054,2.597299,81530,"TARN"
43.732253,4.802168,13520,"BOUCHES-DU-RHONE"
43.732598,-0.873524,40380,"LANDES"
43.732794,7.106092,6140,"ALPES-MARITIMES"
43.732826,7.15787,6610,"ALPES-MARITIMES"
43.734018,4.778324,13520,"BOUCHES-DU-RHONE"
43.73413,6.075694,4500,"ALPES-DE-HAUTE-PROVENCE"
43.735342,4.520693,30127,"GARD"
43.736629,5.797741,83560,"VAR"
43.7367573026,3.69220324597,34380,"Hérault"
43.7367810666,3.85739515015,34270,"Hérault"
43.738066,2.520525,81330,"TARN"
43.738095,6.625934,83840,"VAR"
43.738319,7.417656,6240,"ALPES-MARITIMES"
43.738419,5.980144,4800,"ALPES-DE-HAUTE-PROVENCE"
43.7384640641,7.10194436087,6140,"Alpes-Maritimes"
43.7385,6.344181,83630,"VAR"
43.740504,1.372605,31790,"HAUTE-GARONNE"
43.740682,5.982375,4800,"ALPES-DE-HAUTE-PROVENCE"
43.740906,4.787497,13520,"BOUCHES-DU-RHONE"
43.7414008338,6.43648594376,83840,"Var"
43.742182,-1.096987,40990,"LANDES"
43.743282,7.427017,6240,"ALPES-MARITIMES"
43.743289,4.219207,30310,"GARD"
43.743496,4.704775,13150,"BOUCHES-DU-RHONE"
43.743732,4.794938,13520,"BOUCHES-DU-RHONE"
43.744957,-0.117997,32110,"GERS"
43.744966,7.428093,6240,"ALPES-MARITIMES"
43.745349,7.1588,6640,"ALPES-MARITIMES"
43.745489,7.399602,6320,"ALPES-MARITIMES"
43.746129,0.667169,32390,"GERS"
43.7464083139,-1.08127980711,40990,"Landes"
43.746926,-0.995525,40990,"LANDES"
43.748033,1.063664,31480,"HAUTE-GARONNE"
43.748529,5.881974,4800,"ALPES-DE-HAUTE-PROVENCE"
43.750783,5.882535,4800,"ALPES-DE-HAUTE-PROVENCE"
43.751346,3.111779,34260,"HERAULT"
43.751414,5.894703,4800,"ALPES-DE-HAUTE-PROVENCE"
43.751528,7.440038,6190,"ALPES-MARITIMES"
43.752131,-1.346125,40140,"LANDES"
43.752626,6.333211,4120,"ALPES-DE-HAUTE-PROVENCE"
43.753023,5.96435,4800,"ALPES-DE-HAUTE-PROVENCE"
43.753438,5.444957,84160,"VAUCLUSE"
43.753536,5.987781,4800,"ALPES-DE-HAUTE-PROVENCE"
43.753688,-1.327905,40140,"LANDES"
43.753889,3.111654,34260,"HERAULT"
43.754495,-1.351185,40140,"LANDES"
43.754754,4.960012,13810,"BOUCHES-DU-RHONE"
43.754799,5.504417,84240,"VAUCLUSE"
43.755207,-0.862014,40380,"LANDES"
43.755233,-0.2726,40270,"LANDES"
43.755326,5.893648,4800,"ALPES-DE-HAUTE-PROVENCE"
43.755499,4.266548,30620,"GARD"
43.756013,4.198825,30420,"GARD"
43.756122,5.890241,4800,"ALPES-DE-HAUTE-PROVENCE"
43.75644,-0.147964,32460,"GERS"
43.756457,7.48211,6190,"ALPES-MARITIMES"
43.757631,1.967788,81300,"TARN"
43.7576562195,2.00122512851,81300,"Tarn"
43.757674,7.480306,6190,"ALPES-MARITIMES"
43.757712,4.270146,30620,"GARD"
43.757821,5.897031,4800,"ALPES-DE-HAUTE-PROVENCE"
43.758023,5.891279,4800,"ALPES-DE-HAUTE-PROVENCE"
43.758137,7.480642,6190,"ALPES-MARITIMES"
43.758315,5.886415,4800,"ALPES-DE-HAUTE-PROVENCE"
43.758358,7.482206,6190,"ALPES-MARITIMES"
43.758418,-1.337193,40140,"LANDES"
43.75878,0.302005,32190,"GERS"
43.759051,7.482652,6190,"ALPES-MARITIMES"
43.759361,5.304299,84360,"VAUCLUSE"
43.759515,1.970967,81300,"TARN"
43.759527,5.895654,4800,"ALPES-DE-HAUTE-PROVENCE"
43.759599,6.150394,4500,"ALPES-DE-HAUTE-PROVENCE"
43.759651,7.451819,6190,"ALPES-MARITIMES"
43.7598,7.451993,6190,"ALPES-MARITIMES"
43.759913,4.200759,30420,"GARD"
43.760023,-0.031225,32110,"GERS"
43.760311,-0.747501,40250,"LANDES"
43.760713,2.954126,12360,"AVEYRON"
43.760977,5.429154,84160,"VAUCLUSE"
43.761112,4.120806,30250,"GARD"
43.7615067362,4.11752159876,30250,"Gard"
43.761842,5.501109,84240,"VAUCLUSE"
43.76194,5.894234,4800,"ALPES-DE-HAUTE-PROVENCE"
43.761968,3.357102,34700,"HERAULT"
43.762029942,0.297842185088,32190,"Gers"
43.762089,5.886276,4800,"ALPES-DE-HAUTE-PROVENCE"
43.764162,-0.031492,32110,"GERS"
43.765304,-0.56869,40500,"LANDES"
43.765507,-0.93313,40465,"LANDES"
43.765805,4.075184,34160,"HERAULT"
43.765934,4.096845,30250,"GARD"
43.765985,7.223859,6670,"ALPES-MARITIMES"
43.766146,5.892675,4800,"ALPES-DE-HAUTE-PROVENCE"
43.766333,7.488361,6500,"ALPES-MARITIMES"
43.766989,-0.930362,40465,"LANDES"
43.768284,-1.402572,40140,"LANDES"
43.769305,1.362481,31620,"HAUTE-GARONNE"
43.7694,7.49167,6500,"ALPES-MARITIMES"
43.769603,5.939396,4800,"ALPES-DE-HAUTE-PROVENCE"
43.769754,5.944746,4800,"ALPES-DE-HAUTE-PROVENCE"
43.769789,5.941105,4800,"ALPES-DE-HAUTE-PROVENCE"
43.769797,7.493012,6500,"ALPES-MARITIMES"
43.77002,7.493141,6500,"ALPES-MARITIMES"
43.770449,2.175092,81120,"TARN"
43.770482,5.37791,84160,"VAUCLUSE"
43.771024,4.12538,30250,"GARD"
43.771512,7.492039,6500,"ALPES-MARITIMES"
43.771611,7.49578,6500,"ALPES-MARITIMES"
43.771642,2.947448,12360,"AVEYRON"
43.771903,7.37276,6440,"ALPES-MARITIMES"
43.772297,7.498339,6500,"ALPES-MARITIMES"
43.772831,7.497062,6500,"ALPES-MARITIMES"
43.772861,4.560721,30300,"GARD"
43.773073,-0.435407,40270,"LANDES"
43.773291,7.4928,6500,"ALPES-MARITIMES"
43.773329,7.495622,6500,"ALPES-MARITIMES"
43.773491,6.646389,6750,"ALPES-MARITIMES"
43.773888,7.497889,6500,"ALPES-MARITIMES"
43.773968,5.438924,84160,"VAUCLUSE"
43.77412,1.685461,81370,"TARN"
43.774188,6.209037,83630,"VAR"
43.774274,7.501363,6500,"ALPES-MARITIMES"
43.774281,6.208629,83630,"VAR"
43.774666,7.50231,6500,"ALPES-MARITIMES"
43.774865,7.499353,6500,"ALPES-MARITIMES"
43.774904,6.20759,83630,"VAR"
43.774911,7.498331,6500,"ALPES-MARITIMES"
43.775313,6.243184,83630,"VAR"
43.775429,7.495113,6500,"ALPES-MARITIMES"
43.775498,7.501306,6500,"ALPES-MARITIMES"
43.7756118498,4.08232743857,30250,"Gard"
43.775791,7.501734,6500,"ALPES-MARITIMES"
43.776039,1.688334,81370,"TARN"
43.776543,6.643585,83840,"VAR"
43.777293,4.092915,30250,"GARD"
43.778195,7.382082,6440,"ALPES-MARITIMES"
43.778224355,5.44361580359,84160,"Vaucluse"
43.778933,5.091149,84460,"VAUCLUSE"
43.779031,5.037513,13660,"BOUCHES-DU-RHONE"
43.77993,7.195811,6510,"ALPES-MARITIMES"
43.780124,-1.216292,40140,"LANDES"
43.780227,7.49319,6500,"ALPES-MARITIMES"
43.782097,5.046057,13660,"BOUCHES-DU-RHONE"
43.782644,7.512052,6500,"ALPES-MARITIMES"
43.782835,-1.39292,40480,"LANDES"
43.783718,4.841189,13210,"BOUCHES-DU-RHONE"
43.784146,7.24341,6790,"ALPES-MARITIMES"
43.784297,4.84181,13210,"BOUCHES-DU-RHONE"
43.784423,6.446244,83840,"VAR"
43.784452,4.832619,13210,"BOUCHES-DU-RHONE"
43.784718,-1.400415,40480,"LANDES"
43.784768,4.832999,13210,"BOUCHES-DU-RHONE"
43.784839,7.520523,6500,"ALPES-MARITIMES"
43.784892,-1.304982,40140,"LANDES"
43.784915,7.521129,6500,"ALPES-MARITIMES"
43.785176,-1.305195,40140,"LANDES"
43.785481,4.887417,13210,"BOUCHES-DU-RHONE"
43.787193,-1.40989,40480,"LANDES"
43.787287,-1.311822,40140,"LANDES"
43.787613,4.086891,30250,"GARD"
43.787903,4.353562,30900,"GARD"
43.787968,-1.411759,40480,"LANDES"
43.788449,4.833585,13210,"BOUCHES-DU-RHONE"
43.788488,4.838504,13210,"BOUCHES-DU-RHONE"
43.788493,4.352111,30900,"GARD"
43.788613,4.817626,13210,"BOUCHES-DU-RHONE"
43.788791,4.828892,13210,"BOUCHES-DU-RHONE"
43.788866,7.215711,6670,"ALPES-MARITIMES"
43.789264,4.114354,30250,"GARD"
43.789273,4.759731,13103,"BOUCHES-DU-RHONE"
43.790516,7.20928,6510,"ALPES-MARITIMES"
43.79218,-1.294254,40140,"LANDES"
43.792223,4.829703,13210,"BOUCHES-DU-RHONE"
43.793962,-0.558256,40500,"LANDES"
43.79435,4.805899,13210,"BOUCHES-DU-RHONE"
43.795308,6.437554,4120,"ALPES-DE-HAUTE-PROVENCE"
43.795375,4.828814,13210,"BOUCHES-DU-RHONE"
43.79562,4.854888,13210,"BOUCHES-DU-RHONE"
43.795765,-1.322941,40660,"LANDES"
43.795809,4.840662,13210,"BOUCHES-DU-RHONE"
43.796032,4.839309,13210,"BOUCHES-DU-RHONE"
43.796229,-1.392585,40660,"LANDES"
43.796866,-1.395903,40660,"LANDES"
43.796983,4.824157,13210,"BOUCHES-DU-RHONE"
43.797121,-1.402675,40660,"LANDES"
43.797927,4.383439,30132,"GARD"
43.7980252651,-0.940526888731,40465,"Landes"
43.798804,-1.375683,40660,"LANDES"
43.800314,-1.392053,40660,"LANDES"
43.801643,4.660271,13150,"BOUCHES-DU-RHONE"
43.802685,4.400083,30132,"GARD"
43.802968,3.109365,34260,"HERAULT"
43.803258,4.65926,13150,"BOUCHES-DU-RHONE"
43.8041,0.431515,32410,"GERS"
43.804185,5.779056,4220,"ALPES-DE-HAUTE-PROVENCE"
43.805137,6.80398,6750,"ALPES-MARITIMES"
43.805193,3.64737,34380,"HERAULT"
43.806,0.432122,32410,"GERS"
43.806356,4.659169,13150,"BOUCHES-DU-RHONE"
43.807228,4.089568,30250,"GARD"
43.808739,5.812426,4100,"ALPES-DE-HAUTE-PROVENCE"
43.809115,5.814234,4100,"ALPES-DE-HAUTE-PROVENCE"
43.812663,-1.381801,40660,"LANDES"
43.813111,6.098688,4500,"ALPES-DE-HAUTE-PROVENCE"
43.813765,4.344553,30900,"GARD"
43.813947,4.623783,30300,"GARD"
43.813997,-1.378781,40660,"LANDES"
43.814657,4.327307,30900,"GARD"
43.814776,4.346542,30900,"GARD"
43.814839,4.344357,30900,"GARD"
43.814895,4.344814,30900,"GARD"
43.815129,4.347001,30900,"GARD"
43.815147,5.285422,84480,"VAUCLUSE"
43.815454,6.224167,4360,"ALPES-DE-HAUTE-PROVENCE"
43.815525,4.12354,30250,"GARD"
43.815972,0.619167,32500,"GERS"
43.816404,4.377178,30900,"GARD"
43.816754,-1.390237,40660,"LANDES"
43.817539,-1.383712,40660,"LANDES"
43.818182,7.345175,6390,"ALPES-MARITIMES"
43.820624,4.319105,30900,"GARD"
43.821167,4.364824,30900,"GARD"
43.821249,1.712515,81800,"TARN"
43.82271,5.305993,84480,"VAUCLUSE"
43.822731,4.363924,30900,"GARD"
43.822911,4.650272,13150,"BOUCHES-DU-RHONE"
43.823106,6.430238,4120,"ALPES-DE-HAUTE-PROVENCE"
43.823131,5.306283,84480,"VAUCLUSE"
43.82324,5.791017,4100,"ALPES-DE-HAUTE-PROVENCE"
43.823703,-1.150631,40990,"LANDES"
43.824572,4.624327,30300,"GARD"
43.82475,-1.371923,40660,"LANDES"
43.825173,5.058083,84300,"VAUCLUSE"
43.8251925157,2.95288652879,12360,"Aveyron"
43.827117,6.22415,4360,"ALPES-DE-HAUTE-PROVENCE"
43.827777,2.876071,12360,"AVEYRON"
43.828723,5.787124,4100,"ALPES-DE-HAUTE-PROVENCE"
43.829267,1.303209,82170,"TARN-ET-GARONNE"
43.830011,5.036833,84300,"VAUCLUSE"
43.830018,5.76427,4100,"ALPES-DE-HAUTE-PROVENCE"
43.831018,6.97139,6620,"ALPES-MARITIMES"
43.8312,5.803007,4100,"ALPES-DE-HAUTE-PROVENCE"
43.83122,6.555613,4120,"ALPES-DE-HAUTE-PROVENCE"
43.831237,5.792562,4100,"ALPES-DE-HAUTE-PROVENCE"
43.832384,4.349199,30900,"GARD"
43.833021,4.366172,30000,"GARD"
43.833371,5.78189,4100,"ALPES-DE-HAUTE-PROVENCE"
43.834079,4.362583,30000,"GARD"
43.834198,4.360603,30000,"GARD"
43.834365,5.989431,4210,"ALPES-DE-HAUTE-PROVENCE"
43.834497,4.365295,30000,"GARD"
43.834661,4.367284,30000,"GARD"
43.835503,4.363271,30000,"GARD"
43.835827,4.351074,30900,"GARD"
43.836363,3.290442,34520,"HERAULT"
43.836828,6.422601,4120,"ALPES-DE-HAUTE-PROVENCE"
43.837354,5.04009,84300,"VAUCLUSE"
43.837912,6.20985,4360,"ALPES-DE-HAUTE-PROVENCE"
43.838303,6.490441,4120,"ALPES-DE-HAUTE-PROVENCE"
43.838651,4.352948,30900,"GARD"
43.838738,7.195673,6670,"ALPES-MARITIMES"
43.838855,4.369542,30000,"GARD"
43.838942,4.362655,30000,"GARD"
43.840014,6.220422,4360,"ALPES-DE-HAUTE-PROVENCE"
43.840166,5.13274,84660,"VAUCLUSE"
43.8402794076,0.64245586546,32500,"Gers"
43.840318,4.363106,30000,"GARD"
43.840415,1.299765,82170,"TARN-ET-GARONNE"
43.841461,5.771174,4100,"ALPES-DE-HAUTE-PROVENCE"
43.841479,6.218276,4360,"ALPES-DE-HAUTE-PROVENCE"
43.841645,4.319905,30900,"GARD"
43.841752,-1.383615,40660,"LANDES"
43.841787,6.540637,4120,"ALPES-DE-HAUTE-PROVENCE"
43.842794,4.901467,13550,"BOUCHES-DU-RHONE"
43.84345,7.184697,6830,"ALPES-MARITIMES"
43.843925,4.78086,13690,"BOUCHES-DU-RHONE"
43.844175,6.214535,4360,"ALPES-DE-HAUTE-PROVENCE"
43.844383,6.221183,4360,"ALPES-DE-HAUTE-PROVENCE"
43.844938394,4.34806796996,30900,"Gard"
43.844957,6.733884,6850,"ALPES-MARITIMES"
43.845036,5.137498,84660,"VAUCLUSE"
43.84583,6.509883,4120,"ALPES-DE-HAUTE-PROVENCE"
43.845871,6.514161,4120,"ALPES-DE-HAUTE-PROVENCE"
43.846559,6.506674,4120,"ALPES-DE-HAUTE-PROVENCE"
43.846757,6.513738,4120,"ALPES-DE-HAUTE-PROVENCE"
43.847168,-1.373178,40660,"LANDES"
43.84719,6.220897,4360,"ALPES-DE-HAUTE-PROVENCE"
43.847215,6.512103,4120,"ALPES-DE-HAUTE-PROVENCE"
43.848506,-1.386008,40660,"LANDES"
43.848773,-1.386514,40660,"LANDES"
43.850518,7.235276,6670,"ALPES-MARITIMES"
43.8508361826,5.03606300916,84300,"Vaucluse"
43.851735,-1.383869,40660,"LANDES"
43.8519678718,5.11008684319,84440,"Vaucluse"
43.852359,4.92236,13550,"BOUCHES-DU-RHONE"
43.853054,-1.388856,40660,"LANDES"
43.853798,-1.386227,40660,"LANDES"
43.855888,-1.359813,40660,"LANDES"
43.85611,6.50183,4120,"ALPES-DE-HAUTE-PROVENCE"
43.856418,5.583389,4280,"ALPES-DE-HAUTE-PROVENCE"
43.856529,5.476635,84750,"VAUCLUSE"
43.856802,6.651417,4120,"ALPES-DE-HAUTE-PROVENCE"
43.857234,0.661447,32500,"GERS"
43.857313,5.210439,84220,"VAUCLUSE"
43.858188,7.444818,6380,"ALPES-MARITIMES"
43.858227,6.245073,4360,"ALPES-DE-HAUTE-PROVENCE"
43.8584804516,4.95793402726,13440,"Bouches-du-Rhône"
43.858678,-0.105101,32240,"GERS"
43.858956,2.846678,12400,"AVEYRON"
43.859372,4.422814,30320,"GARD"
43.859598,5.233111,84220,"VAUCLUSE"
43.862052,4.766486,13690,"BOUCHES-DU-RHONE"
43.862518,4.630872,30300,"GARD"
43.862776,-1.351747,40660,"LANDES"
43.863671,4.77425,13690,"BOUCHES-DU-RHONE"
43.863708,4.691866,13150,"BOUCHES-DU-RHONE"
43.863891,5.832449,4130,"ALPES-DE-HAUTE-PROVENCE"
43.863965,6.733214,6850,"ALPES-MARITIMES"
43.864452,-1.345766,40660,"LANDES"
43.864703,3.316697,34520,"HERAULT"
43.866951,-0.107581,32240,"GERS"
43.867166,5.144324,84660,"VAUCLUSE"
43.867688,-0.485799,40280,"LANDES"
43.867869,-0.487379,40280,"LANDES"
43.86935,-1.145439,40260,"LANDES"
43.869701,5.147444,84220,"VAUCLUSE"
43.871874652,-0.81936363917,40400,"Landes"
43.871883,5.148646,84220,"VAUCLUSE"
43.873657,5.404802,84400,"VAUCLUSE"
43.873671,1.88866,81600,"TARN"
43.875664,5.399942,84400,"VAUCLUSE"
43.875999,5.394814,84400,"VAUCLUSE"
43.876843,3.704331,34190,"HERAULT"
43.876981,4.590088,30490,"GARD"
43.877606,-1.238465,40550,"LANDES"
43.877787,5.39378,84400,"VAUCLUSE"
43.878545,5.240346,84220,"VAUCLUSE"
43.879255,5.386134,84400,"VAUCLUSE"
43.879255,5.386147,84400,"VAUCLUSE"
43.879393265,5.38921757843,84400,"Vaucluse"
43.87945,5.147622,84220,"VAUCLUSE"
43.880551,-1.137552,40260,"LANDES"
43.88061,5.416064,84400,"VAUCLUSE"
43.880737,-1.248905,40550,"LANDES"
43.881186,0.988718,82500,"TARN-ET-GARONNE"
43.882061,0.238995,32330,"GERS"
43.882265,-0.306856,40190,"LANDES"
43.882899,5.381621,84400,"VAUCLUSE"
43.883015,3.721335,34190,"HERAULT"
43.883303,0.991587,82500,"TARN-ET-GARONNE"
43.88376,5.327699,84400,"VAUCLUSE"
43.883769,4.870193,13160,"BOUCHES-DU-RHONE"
43.88388,0.236824,32330,"GERS"
43.8844607415,7.44794904955,6380,"Alpes-Maritimes"
43.884712,2.603746,12380,"AVEYRON"
43.884876,-1.314766,40550,"LANDES"
43.885033,5.354138,84400,"VAUCLUSE"
43.885113,4.868129,13160,"BOUCHES-DU-RHONE"
43.885349,6.512643,4120,"ALPES-DE-HAUTE-PROVENCE"
43.885356,4.894748,13550,"BOUCHES-DU-RHONE"
43.885444,-1.315159,40550,"LANDES"
43.886634,-0.500216,40000,"LANDES"
43.887257,-0.499528,40000,"LANDES"
43.887438,-1.316208,40550,"LANDES"
43.888115,5.185041,84220,"VAUCLUSE"
43.888303,2.460017,81250,"TARN"
43.890692,5.329053,84400,"VAUCLUSE"
43.891114,-0.503839,40000,"LANDES"
43.891291,0.830106,32380,"GERS"
43.891348,-0.480635,40000,"LANDES"
43.891874,-0.304116,40190,"LANDES"
43.892532,-0.501303,40000,"LANDES"
43.894047,5.111162,84800,"VAUCLUSE"
43.894109,5.405319,84400,"VAUCLUSE"
