"ID_SOIREE","ID_FESTIVAL","DATE_SOIREE","STATUT"
2180,278,"23-08-2020","Disponible"
2181,278,"24-08-2020","Disponible"
2182,279,"12-07-2020","Disponible"
2183,279,"13-07-2020","Disponible"
2184,280,"18-07-2020","Disponible"
2185,280,"19-07-2020","Disponible"
2186,280,"20-07-2020","Disponible"
2187,281,"09-08-2020","Disponible"
2188,281,"10-08-2020","Disponible"
2189,282,"02-07-2020","Disponible"
2190,282,"03-07-2020","Disponible"
2191,282,"04-07-2020","Disponible"
2192,282,"05-07-2020","Disponible"
2193,282,"06-07-2020","Disponible"
2194,282,"07-07-2020","Disponible"
2195,282,"08-07-2020","Disponible"
2196,282,"09-07-2020","Disponible"
2197,282,"10-07-2020","Disponible"
2198,282,"11-07-2020","Disponible"
2199,282,"12-07-2020","Disponible"
2200,282,"13-07-2020","Disponible"
2201,283,"04-07-2020","Disponible"
2202,283,"05-07-2020","Disponible"
2203,283,"06-07-2020","Disponible"
2204,284,"01-07-2020","Disponible"
2205,284,"02-07-2020","Disponible"
2206,284,"03-07-2020","Disponible"
2207,284,"04-07-2020","Disponible"
2208,284,"05-07-2020","Disponible"
2209,285,"02-08-2020","Disponible"
2210,285,"03-08-2020","Disponible"
2211,286,"02-08-2020","Disponible"
2212,287,"19-07-2020","Disponible"
2213,287,"20-07-2020","Disponible"
2214,288,"25-07-2020","Disponible"
2215,288,"26-07-2020","Disponible"
2216,289,"20-07-2020","Disponible"
2217,289,"21-07-2020","Disponible"
2218,289,"22-07-2020","Disponible"
2219,289,"23-07-2020","Disponible"
2220,289,"24-07-2020","Disponible"
2221,289,"25-07-2020","Disponible"
2222,289,"26-07-2020","Disponible"
2223,289,"27-07-2020","Disponible"
2224,289,"28-07-2020","Disponible"
2225,289,"29-07-2020","Disponible"
2226,289,"30-07-2020","Disponible"
2227,289,"31-07-2020","Disponible"
2228,289,"01-08-2020","Disponible"
2229,289,"02-08-2020","Disponible"
2230,289,"03-08-2020","Disponible"
2231,289,"04-08-2020","Disponible"
2232,289,"05-08-2020","Disponible"
2233,289,"06-08-2020","Disponible"
2234,289,"07-08-2020","Disponible"
2235,289,"08-08-2020","Disponible"
2236,289,"09-08-2020","Disponible"
2237,289,"10-08-2020","Disponible"
2238,289,"11-08-2020","Disponible"
2239,289,"12-08-2020","Disponible"
2240,289,"13-08-2020","Disponible"
2241,289,"14-08-2020","Disponible"
2242,289,"15-08-2020","Disponible"
2243,289,"16-08-2020","Disponible"
2244,289,"17-08-2020","Disponible"
2245,289,"18-08-2020","Disponible"
2246,289,"19-08-2020","Disponible"
2247,289,"20-08-2020","Disponible"
2248,289,"21-08-2020","Disponible"
2249,289,"22-08-2020","Disponible"
2250,289,"23-08-2020","Disponible"
2251,289,"24-08-2020","Disponible"
2252,289,"25-08-2020","Disponible"
2253,289,"26-08-2020","Disponible"
2254,289,"27-08-2020","Disponible"
2255,289,"28-08-2020","Disponible"
2256,289,"29-08-2020","Disponible"
2257,289,"30-08-2020","Disponible"
2258,289,"31-08-2020","Disponible"
2259,289,"01-09-2020","Disponible"
2260,289,"02-09-2020","Disponible"
2261,289,"03-09-2020","Disponible"
2262,289,"04-09-2020","Disponible"
2263,289,"05-09-2020","Disponible"
2264,289,"06-09-2020","Disponible"
2265,289,"07-09-2020","Disponible"
2266,289,"08-09-2020","Disponible"
2267,289,"09-09-2020","Disponible"
2268,289,"10-09-2020","Disponible"
2269,289,"11-09-2020","Disponible"
2270,289,"12-09-2020","Disponible"
2271,289,"13-09-2020","Disponible"
2272,289,"14-09-2020","Disponible"
2273,289,"15-09-2020","Disponible"
2274,289,"16-09-2020","Disponible"
2275,289,"17-09-2020","Disponible"
2276,289,"18-09-2020","Disponible"
2277,289,"19-09-2020","Disponible"
2278,289,"20-09-2020","Disponible"
2279,289,"21-09-2020","Disponible"
2280,289,"22-09-2020","Disponible"
2281,289,"23-09-2020","Disponible"
2282,290,"26-07-2020","Disponible"
2283,290,"27-07-2020","Disponible"
2284,291,"29-05-2021","Disponible"
2285,291,"30-05-2021","Disponible"
2286,292,"14-11-2020","Disponible"
2287,292,"15-11-2020","Disponible"
2288,292,"16-11-2020","Disponible"
2289,293,"23-08-2020","Disponible"
2290,293,"24-08-2020","Disponible"
2291,294,"23-08-2020","Disponible"
2292,294,"24-08-2020","Disponible"
2293,295,"01-03-2020","Disponible"
2294,295,"02-03-2020","Disponible"
2295,295,"03-03-2020","Disponible"
2296,295,"04-03-2020","Disponible"
2297,295,"05-03-2020","Disponible"
2298,295,"06-03-2020","Disponible"
2299,295,"07-03-2020","Disponible"
2300,295,"08-03-2020","Disponible"
2301,295,"09-03-2020","Disponible"
2302,295,"10-03-2020","Disponible"
2303,295,"11-03-2020","Disponible"
2304,295,"12-03-2020","Disponible"
2305,295,"13-03-2020","Disponible"
2306,295,"14-03-2020","Disponible"
2307,295,"15-03-2020","Disponible"
2308,295,"16-03-2020","Disponible"
2309,295,"17-03-2020","Disponible"
2310,295,"18-03-2020","Disponible"
2311,295,"19-03-2020","Disponible"
2312,295,"20-03-2020","Disponible"
2313,295,"21-03-2020","Disponible"
2314,295,"22-03-2020","Disponible"
2315,295,"23-03-2020","Disponible"
2316,295,"24-03-2020","Disponible"
2317,295,"25-03-2020","Disponible"
2318,295,"26-03-2020","Disponible"
2319,295,"27-03-2020","Disponible"
2320,295,"28-03-2020","Disponible"
2321,295,"29-03-2020","Disponible"
2322,295,"30-03-2020","Disponible"
2323,295,"31-03-2020","Disponible"
2324,295,"01-04-2020","Disponible"
2325,295,"02-04-2020","Disponible"
2326,295,"03-04-2020","Disponible"
2327,295,"04-04-2020","Disponible"
2328,295,"05-04-2020","Disponible"
2329,295,"06-04-2020","Disponible"
2330,295,"07-04-2020","Disponible"
2331,295,"08-04-2020","Disponible"
2332,295,"09-04-2020","Disponible"
2333,295,"10-04-2020","Disponible"
2334,295,"11-04-2020","Disponible"
2335,295,"12-04-2020","Disponible"
2336,295,"13-04-2020","Disponible"
2337,295,"14-04-2020","Disponible"
2338,295,"15-04-2020","Disponible"
2339,295,"16-04-2020","Disponible"
2340,295,"17-04-2020","Disponible"
2341,295,"18-04-2020","Disponible"
2342,295,"19-04-2020","Disponible"
2343,295,"20-04-2020","Disponible"
2344,295,"21-04-2020","Disponible"
2345,295,"22-04-2020","Disponible"
2346,295,"23-04-2020","Disponible"
2347,295,"24-04-2020","Disponible"
2348,295,"25-04-2020","Disponible"
2349,295,"26-04-2020","Disponible"
2350,295,"27-04-2020","Disponible"
2351,295,"28-04-2020","Disponible"
2352,295,"29-04-2020","Disponible"
2353,295,"30-04-2020","Disponible"
2354,295,"01-05-2020","Disponible"
2355,295,"02-05-2020","Disponible"
2356,295,"03-05-2020","Disponible"
2357,295,"04-05-2020","Disponible"
2358,295,"05-05-2020","Disponible"
2359,295,"06-05-2020","Disponible"
2360,295,"07-05-2020","Disponible"
2361,295,"08-05-2020","Disponible"
2362,295,"09-05-2020","Disponible"
2363,295,"10-05-2020","Disponible"
2364,295,"11-05-2020","Disponible"
2365,295,"12-05-2020","Disponible"
2366,295,"13-05-2020","Disponible"
2367,295,"14-05-2020","Disponible"
2368,295,"15-05-2020","Disponible"
2369,295,"16-05-2020","Disponible"
2370,295,"17-05-2020","Disponible"
2371,295,"18-05-2020","Disponible"
2372,295,"19-05-2020","Disponible"
2373,295,"20-05-2020","Disponible"
2374,295,"21-05-2020","Disponible"
2375,295,"22-05-2020","Disponible"
2376,295,"23-05-2020","Disponible"
2377,295,"24-05-2020","Disponible"
2378,295,"25-05-2020","Disponible"
2379,295,"26-05-2020","Disponible"
2380,295,"27-05-2020","Disponible"
2381,295,"28-05-2020","Disponible"
2382,295,"29-05-2020","Disponible"
2383,295,"30-05-2020","Disponible"
2384,296,"18-03-2020","Disponible"
2385,296,"19-03-2020","Disponible"
2386,296,"20-03-2020","Disponible"
2387,296,"21-03-2020","Disponible"
2388,296,"22-03-2020","Disponible"
2389,296,"23-03-2020","Disponible"
2390,297,"21-03-2020","Disponible"
2391,297,"22-03-2020","Disponible"
2392,297,"23-03-2020","Disponible"
2393,297,"24-03-2020","Disponible"
2394,297,"25-03-2020","Disponible"
2395,297,"26-03-2020","Disponible"
2396,297,"27-03-2020","Disponible"
2397,297,"28-03-2020","Disponible"
2398,297,"29-03-2020","Disponible"
2399,297,"30-03-2020","Disponible"
2400,297,"31-03-2020","Disponible"
2401,297,"01-04-2020","Disponible"
2402,297,"02-04-2020","Disponible"
2403,297,"03-04-2020","Disponible"
2404,297,"04-04-2020","Disponible"
2405,297,"05-04-2020","Disponible"
2406,297,"06-04-2020","Disponible"
2407,297,"07-04-2020","Disponible"
2408,297,"08-04-2020","Disponible"
2409,297,"09-04-2020","Disponible"
2410,297,"10-04-2020","Disponible"
2411,298,"22-01-2020","Disponible"
2412,298,"23-01-2020","Disponible"
2413,298,"24-01-2020","Disponible"
2414,298,"25-01-2020","Disponible"
2415,298,"26-01-2020","Disponible"
2416,298,"27-01-2020","Disponible"
2417,298,"28-01-2020","Disponible"
2418,298,"29-01-2020","Disponible"
2419,298,"30-01-2020","Disponible"
2420,298,"31-01-2020","Disponible"
2421,298,"01-02-2020","Disponible"
2422,299,"25-01-2020","Disponible"
2423,299,"26-01-2020","Disponible"
2424,299,"27-01-2020","Disponible"
2425,299,"28-01-2020","Disponible"
2426,299,"29-01-2020","Disponible"
2427,299,"30-01-2020","Disponible"
2428,299,"31-01-2020","Disponible"
2429,299,"01-02-2020","Disponible"
2430,299,"02-02-2020","Disponible"
2431,300,"24-01-2020","Disponible"
2432,300,"25-01-2020","Disponible"
2433,301,"19-04-2020","Disponible"
2434,302,"07-06-2020","Disponible"
2435,303,"09-05-2020","Disponible"
2436,303,"10-05-2020","Disponible"
2437,303,"11-05-2020","Disponible"
2438,303,"12-05-2020","Disponible"
2439,303,"13-05-2020","Disponible"
2440,303,"14-05-2020","Disponible"
2441,303,"15-05-2020","Disponible"
2442,303,"16-05-2020","Disponible"
2443,303,"17-05-2020","Disponible"
2444,304,"10-05-2020","Disponible"
2445,304,"11-05-2020","Disponible"
2446,305,"02-06-2020","Disponible"
2447,305,"03-06-2020","Disponible"
2448,305,"04-06-2020","Disponible"
2449,305,"05-06-2020","Disponible"
2450,305,"06-06-2020","Disponible"
2451,305,"07-06-2020","Disponible"
2452,305,"08-06-2020","Disponible"
2453,305,"09-06-2020","Disponible"
2454,305,"10-06-2020","Disponible"
2455,305,"11-06-2020","Disponible"
2456,305,"12-06-2020","Disponible"
2457,305,"13-06-2020","Disponible"
2458,305,"14-06-2020","Disponible"
2459,305,"15-06-2020","Disponible"
2460,305,"16-06-2020","Disponible"
2461,305,"17-06-2020","Disponible"
2462,305,"18-06-2020","Disponible"
2463,305,"19-06-2020","Disponible"
2464,305,"20-06-2020","Disponible"
2465,305,"21-06-2020","Disponible"
2466,305,"22-06-2020","Disponible"
2467,305,"23-06-2020","Disponible"
2468,305,"24-06-2020","Disponible"
2469,305,"25-06-2020","Disponible"
2470,305,"26-06-2020","Disponible"
2471,305,"27-06-2020","Disponible"
2472,305,"28-06-2020","Disponible"
2473,305,"29-06-2020","Disponible"
2474,306,"01-06-2020","Disponible"
2475,306,"31-05-2020","Disponible"
2476,307,"14-06-2020","Disponible"
2477,307,"15-06-2020","Disponible"
2478,307,"16-06-2020","Disponible"
2479,307,"17-06-2020","Disponible"
2480,307,"18-06-2020","Disponible"
2481,307,"19-06-2020","Disponible"
2482,307,"20-06-2020","Disponible"
2483,307,"21-06-2020","Disponible"
2484,307,"22-06-2020","Disponible"
2485,308,"29-06-2020","Disponible"
2486,309,"11-07-2020","Disponible"
2487,309,"12-07-2020","Disponible"
2488,310,"12-07-2020","Disponible"
2489,310,"13-07-2020","Disponible"
2490,310,"14-07-2020","Disponible"
2491,310,"15-07-2020","Disponible"
2492,311,"12-07-2020","Disponible"
2493,311,"13-07-2020","Disponible"
2494,312,"17-07-2020","Disponible"
2495,312,"18-07-2020","Disponible"
2496,312,"19-07-2020","Disponible"
2497,312,"20-07-2020","Disponible"
2498,312,"21-07-2020","Disponible"
2499,312,"22-07-2020","Disponible"
2500,312,"23-07-2020","Disponible"
2501,312,"24-07-2020","Disponible"
2502,312,"25-07-2020","Disponible"
2503,312,"26-07-2020","Disponible"
2504,313,"08-08-2020","Disponible"
2505,313,"09-08-2020","Disponible"
2506,314,"28-07-2020","Disponible"
2507,314,"29-07-2020","Disponible"
2508,314,"30-07-2020","Disponible"
2509,314,"31-07-2020","Disponible"
2510,314,"01-08-2020","Disponible"
2511,315,"05-07-2020","Disponible"
2512,315,"06-07-2020","Disponible"
2513,316,"03-08-2020","Disponible"
2514,316,"04-08-2020","Disponible"
2515,316,"05-08-2020","Disponible"
2516,316,"06-08-2020","Disponible"
2517,317,"04-07-2020","Disponible"
2518,317,"05-07-2020","Disponible"
2519,317,"06-07-2020","Disponible"
2520,318,"05-07-2020","Disponible"
2521,319,"15-03-2020","Disponible"
2522,319,"16-03-2020","Disponible"
2523,319,"17-03-2020","Disponible"
2524,319,"18-03-2020","Disponible"
2525,319,"19-03-2020","Disponible"
2526,319,"20-03-2020","Disponible"
2527,319,"21-03-2020","Disponible"
2528,319,"22-03-2020","Disponible"
2529,319,"23-03-2020","Disponible"
2530,319,"24-03-2020","Disponible"
2531,319,"25-03-2020","Disponible"
2532,319,"26-03-2020","Disponible"
2533,319,"27-03-2020","Disponible"
2534,319,"28-03-2020","Disponible"
2535,319,"29-03-2020","Disponible"
2536,319,"30-03-2020","Disponible"
2537,319,"31-03-2020","Disponible"
2538,319,"01-04-2020","Disponible"
2539,319,"02-04-2020","Disponible"
2540,319,"03-04-2020","Disponible"
2541,319,"04-04-2020","Disponible"
2542,319,"05-04-2020","Disponible"
2543,319,"06-04-2020","Disponible"
2544,319,"07-04-2020","Disponible"
2545,319,"08-04-2020","Disponible"
2546,319,"09-04-2020","Disponible"
2547,319,"10-04-2020","Disponible"
2548,319,"11-04-2020","Disponible"
2549,319,"12-04-2020","Disponible"
2550,319,"13-04-2020","Disponible"
2551,320,"18-03-2020","Disponible"
2552,320,"19-03-2020","Disponible"
2553,320,"20-03-2020","Disponible"
2554,320,"21-03-2020","Disponible"
2555,320,"22-03-2020","Disponible"
2556,321,"13-03-2020","Disponible"
2557,321,"14-03-2020","Disponible"
2558,321,"15-03-2020","Disponible"
2559,321,"16-03-2020","Disponible"
2560,322,"28-03-2020","Disponible"
2561,322,"29-03-2020","Disponible"
2562,323,"26-03-2020","Disponible"
2563,323,"27-03-2020","Disponible"
2564,323,"28-03-2020","Disponible"
2565,323,"29-03-2020","Disponible"
2566,323,"30-03-2020","Disponible"
2567,323,"31-03-2020","Disponible"
2568,323,"01-04-2020","Disponible"
2569,323,"02-04-2020","Disponible"
2570,323,"03-04-2020","Disponible"
2571,323,"04-04-2020","Disponible"
2572,323,"05-04-2020","Disponible"
2573,323,"06-04-2020","Disponible"
2574,323,"07-04-2020","Disponible"
2575,323,"08-04-2020","Disponible"
2576,323,"09-04-2020","Disponible"
2577,323,"10-04-2020","Disponible"
2578,323,"11-04-2020","Disponible"
2579,323,"12-04-2020","Disponible"
2580,323,"13-04-2020","Disponible"
2581,323,"14-04-2020","Disponible"
2582,323,"15-04-2020","Disponible"
2583,323,"16-04-2020","Disponible"
2584,323,"17-04-2020","Disponible"
2585,323,"18-04-2020","Disponible"
2586,323,"19-04-2020","Disponible"
2587,323,"20-04-2020","Disponible"
2588,323,"21-04-2020","Disponible"
2589,323,"22-04-2020","Disponible"
2590,323,"23-04-2020","Disponible"
2591,323,"24-04-2020","Disponible"
2592,323,"25-04-2020","Disponible"
2593,323,"26-04-2020","Disponible"
2594,323,"27-04-2020","Disponible"
2595,324,"26-02-2020","Disponible"
2596,324,"27-02-2020","Disponible"
2597,324,"28-02-2020","Disponible"
2598,324,"29-02-2020","Disponible"
2599,324,"01-03-2020","Disponible"
2600,324,"02-03-2020","Disponible"
2601,324,"03-03-2020","Disponible"
2602,324,"04-03-2020","Disponible"
2603,324,"05-03-2020","Disponible"
2604,324,"06-03-2020","Disponible"
2605,324,"07-03-2020","Disponible"
2606,324,"08-03-2020","Disponible"
2607,324,"09-03-2020","Disponible"
2608,324,"10-03-2020","Disponible"
2609,324,"11-03-2020","Disponible"
2610,324,"12-03-2020","Disponible"
2611,324,"13-03-2020","Disponible"
2612,324,"14-03-2020","Disponible"
2613,324,"15-03-2020","Disponible"
2614,324,"16-03-2020","Disponible"
2615,324,"17-03-2020","Disponible"
2616,324,"18-03-2020","Disponible"
2617,324,"19-03-2020","Disponible"
2618,324,"20-03-2020","Disponible"
2619,324,"21-03-2020","Disponible"
2620,324,"22-03-2020","Disponible"
2621,324,"23-03-2020","Disponible"
2622,324,"24-03-2020","Disponible"
2623,324,"25-03-2020","Disponible"
2624,324,"26-03-2020","Disponible"
2625,324,"27-03-2020","Disponible"
2626,324,"28-03-2020","Disponible"
2627,324,"29-03-2020","Disponible"
2628,324,"30-03-2020","Disponible"
2629,325,"05-04-2020","Disponible"
2630,325,"06-04-2020","Disponible"
2631,326,"05-04-2020","Disponible"
2632,326,"06-04-2020","Disponible"
2633,326,"07-04-2020","Disponible"
2634,326,"08-04-2020","Disponible"
2635,326,"09-04-2020","Disponible"
2636,326,"10-04-2020","Disponible"
2637,326,"11-04-2020","Disponible"
2638,326,"12-04-2020","Disponible"
2639,326,"13-04-2020","Disponible"
2640,326,"14-04-2020","Disponible"
2641,326,"15-04-2020","Disponible"
2642,326,"16-04-2020","Disponible"
2643,326,"17-04-2020","Disponible"
2644,326,"18-04-2020","Disponible"
2645,326,"19-04-2020","Disponible"
2646,326,"20-04-2020","Disponible"
2647,326,"21-04-2020","Disponible"
2648,326,"22-04-2020","Disponible"
2649,326,"23-04-2020","Disponible"
2650,326,"24-04-2020","Disponible"
2651,326,"25-04-2020","Disponible"
2652,326,"26-04-2020","Disponible"
2653,326,"27-04-2020","Disponible"
2654,326,"28-04-2020","Disponible"
2655,326,"29-04-2020","Disponible"
2656,326,"30-04-2020","Disponible"
2657,326,"01-05-2020","Disponible"
2658,326,"02-05-2020","Disponible"
2659,326,"03-05-2020","Disponible"
2660,326,"04-05-2020","Disponible"
2661,327,"13-04-2020","Disponible"
2662,327,"14-04-2020","Disponible"
2663,327,"15-04-2020","Disponible"
2664,327,"16-04-2020","Disponible"
2665,327,"17-04-2020","Disponible"
2666,327,"18-04-2020","Disponible"
2667,327,"19-04-2020","Disponible"
2668,327,"20-04-2020","Disponible"
2669,327,"21-04-2020","Disponible"
2670,328,"01-02-2020","Disponible"
2671,328,"02-02-2020","Disponible"
2672,329,"20-05-2020","Disponible"
2673,329,"21-05-2020","Disponible"
2674,329,"22-05-2020","Disponible"
2675,329,"23-05-2020","Disponible"
2676,329,"24-05-2020","Disponible"
2677,330,"08-05-2020","Disponible"
2678,330,"09-05-2020","Disponible"
2679,330,"10-05-2020","Disponible"
2680,330,"11-05-2020","Disponible"
2681,331,"24-05-2020","Disponible"
2682,332,"10-06-2020","Disponible"
2683,332,"11-06-2020","Disponible"
2684,332,"12-06-2020","Disponible"
2685,332,"13-06-2020","Disponible"
2686,332,"14-06-2020","Disponible"
2687,333,"13-06-2020","Disponible"
2688,333,"14-06-2020","Disponible"
2689,333,"15-06-2020","Disponible"
2690,334,"29-05-2020","Disponible"
2691,334,"30-05-2020","Disponible"
2692,334,"31-05-2020","Disponible"
2693,334,"01-06-2020","Disponible"
2694,334,"02-06-2020","Disponible"
2695,334,"03-06-2020","Disponible"
2696,334,"04-06-2020","Disponible"
2697,334,"05-06-2020","Disponible"
2698,334,"06-06-2020","Disponible"
2699,334,"07-06-2020","Disponible"
2700,334,"08-06-2020","Disponible"
2701,334,"09-06-2020","Disponible"
2702,334,"10-06-2020","Disponible"
2703,334,"11-06-2020","Disponible"
2704,334,"12-06-2020","Disponible"
2705,334,"13-06-2020","Disponible"
2706,334,"14-06-2020","Disponible"
2707,334,"15-06-2020","Disponible"
2708,335,"15-06-2020","Disponible"
2709,335,"14-06-2020","Disponible"
2710,336,"14-06-2020","Disponible"
2711,336,"15-06-2020","Disponible"
2712,337,"15-06-2020","Disponible"
2713,337,"14-06-2020","Disponible"
2714,338,"08-06-2020","Disponible"
2715,339,"19-06-2020","Disponible"
2716,339,"20-06-2020","Disponible"
2717,339,"21-06-2020","Disponible"
2718,339,"22-06-2020","Disponible"
2719,339,"23-06-2020","Disponible"
2720,339,"24-06-2020","Disponible"
2721,339,"25-06-2020","Disponible"
2722,339,"26-06-2020","Disponible"
2723,339,"27-06-2020","Disponible"
2724,339,"28-06-2020","Disponible"
2725,339,"29-06-2020","Disponible"
2726,339,"30-06-2020","Disponible"
2727,339,"01-07-2020","Disponible"
2728,339,"02-07-2020","Disponible"
2729,339,"03-07-2020","Disponible"
2730,339,"04-07-2020","Disponible"
2731,339,"05-07-2020","Disponible"
2732,339,"06-07-2020","Disponible"
2733,339,"07-07-2020","Disponible"
2734,339,"08-07-2020","Disponible"
2735,339,"09-07-2020","Disponible"
2736,339,"10-07-2020","Disponible"
2737,340,"22-06-2020","Disponible"
2738,341,"18-01-2020","Disponible"
2739,342,"23-08-2020","Disponible"
2740,342,"24-08-2020","Disponible"
2741,343,"20-09-2020","Disponible"
2742,343,"21-09-2020","Disponible"
2743,344,"08-11-2020","Disponible"
2744,344,"09-11-2020","Disponible"
2745,344,"10-11-2020","Disponible"
2746,344,"11-11-2020","Disponible"
2747,344,"12-11-2020","Disponible"
2748,344,"13-11-2020","Disponible"
2749,344,"14-11-2020","Disponible"
2750,344,"15-11-2020","Disponible"
2751,344,"16-11-2020","Disponible"
2752,344,"17-11-2020","Disponible"
2753,344,"18-11-2020","Disponible"
2754,344,"19-11-2020","Disponible"
2755,344,"20-11-2020","Disponible"
2756,344,"21-11-2020","Disponible"
2757,344,"22-11-2020","Disponible"
2758,344,"23-11-2020","Disponible"
2759,345,"18-10-2020","Disponible"
2760,345,"19-10-2020","Disponible"
2761,345,"20-10-2020","Disponible"
2762,345,"21-10-2020","Disponible"
2763,345,"22-10-2020","Disponible"
2764,345,"23-10-2020","Disponible"
2765,345,"24-10-2020","Disponible"
2766,345,"25-10-2020","Disponible"
2767,345,"26-10-2020","Disponible"
2768,346,"05-10-2020","Disponible"
2769,347,"01-04-2020","Disponible"
2770,347,"02-04-2020","Disponible"
2771,347,"03-04-2020","Disponible"
2772,347,"04-04-2020","Disponible"
2773,347,"05-04-2020","Disponible"
2774,347,"06-04-2020","Disponible"
2775,347,"07-04-2020","Disponible"
2776,347,"08-04-2020","Disponible"
2777,347,"09-04-2020","Disponible"
2778,347,"10-04-2020","Disponible"
2779,347,"11-04-2020","Disponible"
2780,347,"12-04-2020","Disponible"
2781,347,"13-04-2020","Disponible"
2782,347,"14-04-2020","Disponible"
2783,347,"15-04-2020","Disponible"
2784,347,"16-04-2020","Disponible"
2785,347,"17-04-2020","Disponible"
2786,347,"18-04-2020","Disponible"
2787,347,"19-04-2020","Disponible"
2788,347,"20-04-2020","Disponible"
2789,347,"21-04-2020","Disponible"
2790,347,"22-04-2020","Disponible"
2791,347,"23-04-2020","Disponible"
2792,347,"24-04-2020","Disponible"
2793,347,"25-04-2020","Disponible"
2794,347,"26-04-2020","Disponible"
2795,347,"27-04-2020","Disponible"
2796,347,"28-04-2020","Disponible"
2797,347,"29-04-2020","Disponible"
2798,348,"17-03-2020","Disponible"
2799,348,"18-03-2020","Disponible"
2800,348,"19-03-2020","Disponible"
2801,348,"20-03-2020","Disponible"
2802,348,"21-03-2020","Disponible"
2803,348,"22-03-2020","Disponible"
2804,349,"21-03-2020","Disponible"
2805,349,"22-03-2020","Disponible"
2806,350,"12-03-2020","Disponible"
2807,350,"13-03-2020","Disponible"
2808,350,"14-03-2020","Disponible"
2809,350,"15-03-2020","Disponible"
2810,350,"16-03-2020","Disponible"
2811,350,"17-03-2020","Disponible"
2812,350,"18-03-2020","Disponible"
2813,350,"19-03-2020","Disponible"
2814,350,"20-03-2020","Disponible"
2815,350,"21-03-2020","Disponible"
2816,350,"22-03-2020","Disponible"
2817,351,"14-03-2020","Disponible"
2818,351,"15-03-2020","Disponible"
2819,351,"16-03-2020","Disponible"
2820,352,"12-04-2020","Disponible"
2821,352,"13-04-2020","Disponible"
2822,353,"25-02-2020","Disponible"
2823,353,"26-02-2020","Disponible"
2824,353,"27-02-2020","Disponible"
2825,353,"28-02-2020","Disponible"
2826,353,"29-02-2020","Disponible"
2827,354,"02-03-2020","Disponible"
2828,354,"03-03-2020","Disponible"
2829,354,"04-03-2020","Disponible"
2830,354,"05-03-2020","Disponible"
2831,354,"06-03-2020","Disponible"
2832,354,"07-03-2020","Disponible"
2833,354,"08-03-2020","Disponible"
2834,354,"09-03-2020","Disponible"
2835,354,"10-03-2020","Disponible"
2836,354,"11-03-2020","Disponible"
2837,354,"12-03-2020","Disponible"
2838,354,"13-03-2020","Disponible"
2839,354,"14-03-2020","Disponible"
2840,354,"15-03-2020","Disponible"
2841,354,"16-03-2020","Disponible"
2842,354,"17-03-2020","Disponible"
2843,354,"18-03-2020","Disponible"
2844,354,"19-03-2020","Disponible"
2845,354,"20-03-2020","Disponible"
2846,354,"21-03-2020","Disponible"
2847,354,"22-03-2020","Disponible"
2848,354,"23-03-2020","Disponible"
2849,354,"24-03-2020","Disponible"
2850,354,"25-03-2020","Disponible"
2851,354,"26-03-2020","Disponible"
2852,354,"27-03-2020","Disponible"
2853,354,"28-03-2020","Disponible"
2854,354,"29-03-2020","Disponible"
2855,354,"30-03-2020","Disponible"
2856,354,"31-03-2020","Disponible"
2857,354,"01-04-2020","Disponible"
2858,354,"02-04-2020","Disponible"
2859,354,"03-04-2020","Disponible"
2860,354,"04-04-2020","Disponible"
2861,354,"05-04-2020","Disponible"
2862,354,"06-04-2020","Disponible"
2863,355,"05-04-2020","Disponible"
2864,356,"21-03-2020","Disponible"
2865,356,"22-03-2020","Disponible"
2866,356,"23-03-2020","Disponible"
2867,356,"24-03-2020","Disponible"
2868,356,"25-03-2020","Disponible"
2869,356,"26-03-2020","Disponible"
2870,356,"27-03-2020","Disponible"
2871,356,"28-03-2020","Disponible"
2872,356,"29-03-2020","Disponible"
2873,357,"22-03-2020","Disponible"
2874,357,"23-03-2020","Disponible"
2875,357,"24-03-2020","Disponible"
2876,357,"25-03-2020","Disponible"
2877,357,"26-03-2020","Disponible"
2878,357,"27-03-2020","Disponible"
2879,357,"28-03-2020","Disponible"
2880,357,"29-03-2020","Disponible"
2881,357,"30-03-2020","Disponible"
2882,357,"31-03-2020","Disponible"
2883,357,"01-04-2020","Disponible"
2884,357,"02-04-2020","Disponible"
2885,357,"03-04-2020","Disponible"
2886,357,"04-04-2020","Disponible"
2887,357,"05-04-2020","Disponible"
2888,357,"06-04-2020","Disponible"
2889,357,"07-04-2020","Disponible"
2890,357,"08-04-2020","Disponible"
2891,357,"09-04-2020","Disponible"
2892,357,"10-04-2020","Disponible"
2893,357,"11-04-2020","Disponible"
2894,357,"12-04-2020","Disponible"
2895,357,"13-04-2020","Disponible"
2896,357,"14-04-2020","Disponible"
2897,357,"15-04-2020","Disponible"
2898,357,"16-04-2020","Disponible"
2899,357,"17-04-2020","Disponible"
2900,357,"18-04-2020","Disponible"
2901,357,"19-04-2020","Disponible"
2902,357,"20-04-2020","Disponible"
2903,358,"29-03-2020","Disponible"
2904,358,"30-03-2020","Disponible"
2905,359,"23-03-2020","Disponible"
2906,360,"29-01-2020","Disponible"
2907,360,"30-01-2020","Disponible"
2908,360,"31-01-2020","Disponible"
2909,360,"01-02-2020","Disponible"
2910,360,"02-02-2020","Disponible"
2911,360,"03-02-2020","Disponible"
2912,360,"04-02-2020","Disponible"
2913,360,"05-02-2020","Disponible"
