"ID_LOGEMENT","ID_HEBERGEMENT","TYPE","STATUT","DATE_CREATION","TARIF","NBR_PERSONNE_CONSEILLE","CAPACITE","NBR_PLACE_ADULTE","NBR_PLACE_ENFANT","TARIF_ADULTE","TARIF_ENFANT"
1812,1812,"Camping","Actif","10/10/2012",91.9412892870605,6,91.9412892870605,0,0,0,0
1813,1813,"Camping","Actif","10/10/2012",24.5467616803944,6,24.5467616803944,0,0,0,0
1814,1814,"Camping","Actif","10/10/2012",94.632152672857,6,94.632152672857,0,0,0,0
1825,1825,"Camping","Actif","10/10/2012",20.1657984778285,6,20.1657984778285,0,0,0,0
1826,1826,"Camping","Actif","10/10/2012",83.8545720465481,6,83.8545720465481,0,0,0,0
1827,1827,"Camping","Actif","10/10/2012",36.1012941412628,6,36.1012941412628,0,0,0,0
1828,1828,"Camping","Actif","10/10/2012",76.3977478072047,6,76.3977478072047,0,0,0,0
1829,1829,"Camping","Actif","10/10/2012",91.4631942659616,6,91.4631942659616,0,0,0,0
1830,1830,"Camping","Actif","10/10/2012",98.3275880292058,6,98.3275880292058,0,0,0,0
1836,1836,"Camping","Actif","10/10/2012",40.1372391358018,6,40.1372391358018,0,0,0,0
1837,1837,"Camping","Actif","10/10/2012",60.7699501700699,6,60.7699501700699,0,0,0,0
1840,1840,"Camping","Actif","10/10/2012",80.7065711915493,6,80.7065711915493,0,0,0,0
1841,1841,"Camping","Actif","10/10/2012",97.1359518915415,6,97.1359518915415,0,0,0,0
1842,1842,"Camping","Actif","10/10/2012",72.9920438863337,6,72.9920438863337,0,0,0,0
1844,1844,"Camping","Actif","10/10/2012",58.9355658181012,6,58.9355658181012,0,0,0,0
1845,1845,"Camping","Actif","10/10/2012",44.2130219563842,6,44.2130219563842,0,0,0,0
1846,1846,"Camping","Actif","10/10/2012",30.5880837887526,6,30.5880837887526,0,0,0,0
1847,1847,"Camping","Actif","10/10/2012",61.859306357801,6,61.859306357801,0,0,0,0
1848,1848,"Camping","Actif","10/10/2012",91.5296804718673,6,91.5296804718673,0,0,0,0
1869,1869,"Camping","Actif","10/10/2012",67.6534920744598,6,67.6534920744598,0,0,0,0
1870,1870,"Camping","Actif","10/10/2012",59.3118564225733,6,59.3118564225733,0,0,0,0
1871,1871,"Camping","Actif","10/10/2012",73.3693974465132,6,73.3693974465132,0,0,0,0
1872,1872,"Camping","Actif","10/10/2012",20.2414905466139,6,20.2414905466139,0,0,0,0
1874,1874,"Camping","Actif","10/10/2012",47.3225387744606,6,47.3225387744606,0,0,0,0
1889,1889,"Camping","Actif","10/10/2012",97.6271582394838,6,97.6271582394838,0,0,0,0
1890,1890,"Camping","Actif","10/10/2012",76.2039946578443,6,76.2039946578443,0,0,0,0
1896,1896,"Camping","Actif","10/10/2012",58.526074513793,6,58.526074513793,0,0,0,0
1897,1897,"Camping","Actif","10/10/2012",23.9852963387966,6,23.9852963387966,0,0,0,0
1899,1899,"Camping","Actif","10/10/2012",79.539865963161,6,79.539865963161,0,0,0,0
1900,1900,"Camping","Actif","10/10/2012",76.9363694451749,6,76.9363694451749,0,0,0,0
1901,1901,"Camping","Actif","10/10/2012",52.5570767745376,6,52.5570767745376,0,0,0,0
1902,1902,"Camping","Actif","10/10/2012",90.2070869132876,6,90.2070869132876,0,0,0,0
1903,1903,"Camping","Actif","10/10/2012",25.8994369395077,6,25.8994369395077,0,0,0,0
1904,1904,"Camping","Actif","10/10/2012",95.2655627764761,6,95.2655627764761,0,0,0,0
1905,1905,"Camping","Actif","10/10/2012",43.5186292417347,6,43.5186292417347,0,0,0,0
1906,1906,"Camping","Actif","10/10/2012",70.8131127431989,6,70.8131127431989,0,0,0,0
1907,1907,"Camping","Actif","10/10/2012",31.0480370745063,6,31.0480370745063,0,0,0,0
1908,1908,"Camping","Actif","10/10/2012",30.5099445022643,6,30.5099445022643,0,0,0,0
1909,1909,"Camping","Actif","10/10/2012",80.7793090119958,6,80.7793090119958,0,0,0,0
1910,1910,"Camping","Actif","10/10/2012",98.4388634748757,6,98.4388634748757,0,0,0,0
1911,1911,"Camping","Actif","10/10/2012",87.8150435164571,6,87.8150435164571,0,0,0,0
1924,1924,"Camping","Actif","10/10/2012",33.8260463997722,6,33.8260463997722,0,0,0,0
1925,1925,"Camping","Actif","10/10/2012",45.174093041569,6,45.174093041569,0,0,0,0
1926,1926,"Camping","Actif","10/10/2012",83.2125056907535,6,83.2125056907535,0,0,0,0
1927,1927,"Camping","Actif","10/10/2012",49.7882711328566,6,49.7882711328566,0,0,0,0
1929,1929,"Camping","Actif","10/10/2012",56.7148006893694,6,56.7148006893694,0,0,0,0
1930,1930,"Camping","Actif","10/10/2012",50.8968178927898,6,50.8968178927898,0,0,0,0
1931,1931,"Camping","Actif","10/10/2012",87.2949134930968,6,87.2949134930968,0,0,0,0
1932,1932,"Camping","Actif","10/10/2012",67.7343634143472,6,67.7343634143472,0,0,0,0
1933,1933,"Camping","Actif","10/10/2012",40.630245693028,6,40.630245693028,0,0,0,0
1934,1934,"Camping","Actif","10/10/2012",44.0871989354491,6,44.0871989354491,0,0,0,0
1954,1954,"Camping","Actif","10/10/2012",73.2403696700931,6,73.2403696700931,0,0,0,0
1955,1955,"Camping","Actif","10/10/2012",47.0186684466898,6,47.0186684466898,0,0,0,0
1956,1956,"Camping","Actif","10/10/2012",27.2556407563388,6,27.2556407563388,0,0,0,0
1958,1958,"Camping","Actif","10/10/2012",72.7381267026067,6,72.7381267026067,0,0,0,0
1959,1959,"Camping","Actif","10/10/2012",78.3790301345289,6,78.3790301345289,0,0,0,0
1960,1960,"Camping","Actif","10/10/2012",41.150590069592,6,41.150590069592,0,0,0,0
1968,1968,"Camping","Actif","10/10/2012",42.3502575233579,6,42.3502575233579,0,0,0,0
1970,1970,"Camping","Actif","10/10/2012",69.449607077986,6,69.449607077986,0,0,0,0
1971,1971,"Camping","Actif","10/10/2012",55.7457419298589,6,55.7457419298589,0,0,0,0
1972,1972,"Camping","Actif","10/10/2012",39.5785727724433,6,39.5785727724433,0,0,0,0
1973,1973,"Camping","Actif","10/10/2012",79.0003899112344,6,79.0003899112344,0,0,0,0
1974,1974,"Camping","Actif","10/10/2012",40.0235809199512,6,40.0235809199512,0,0,0,0
1985,1985,"Camping","Actif","10/10/2012",52.4642594158649,6,52.4642594158649,0,0,0,0
1986,1986,"Camping","Actif","10/10/2012",23.6538128182292,6,23.6538128182292,0,0,0,0
1987,1987,"Camping","Actif","10/10/2012",39.4817307218909,6,39.4817307218909,0,0,0,0
1988,1988,"Camping","Actif","10/10/2012",84.1237205266953,6,84.1237205266953,0,0,0,0
1989,1989,"Camping","Actif","10/10/2012",61.6245693899691,6,61.6245693899691,0,0,0,0
1990,1990,"Camping","Actif","10/10/2012",97.5141965784132,6,97.5141965784132,0,0,0,0
1991,1991,"Camping","Actif","10/10/2012",47.6832665875554,6,47.6832665875554,0,0,0,0
1992,1992,"Camping","Actif","10/10/2012",48.1859736517072,6,48.1859736517072,0,0,0,0
1993,1993,"Camping","Actif","10/10/2012",84.1675194911659,6,84.1675194911659,0,0,0,0
2003,2003,"Camping","Actif","10/10/2012",70.4686506092548,6,70.4686506092548,0,0,0,0
2004,2004,"Camping","Actif","10/10/2012",74.9354217387736,6,74.9354217387736,0,0,0,0
2006,2006,"Camping","Actif","10/10/2012",53.6991169676185,6,53.6991169676185,0,0,0,0
2007,2007,"Camping","Actif","10/10/2012",75.0476694479585,6,75.0476694479585,0,0,0,0
2016,2016,"Camping","Actif","10/10/2012",82.6173024065793,6,82.6173024065793,0,0,0,0
2017,2017,"Camping","Actif","10/10/2012",69.8948192596436,6,69.8948192596436,0,0,0,0
2018,2018,"Camping","Actif","10/10/2012",35.9206107445061,6,35.9206107445061,0,0,0,0
2019,2019,"Camping","Actif","10/10/2012",99.675172381103,6,99.675172381103,0,0,0,0
2023,2023,"Camping","Actif","10/10/2012",34.5375206880271,6,34.5375206880271,0,0,0,0
2025,2025,"Camping","Actif","10/10/2012",27.8472789004445,6,27.8472789004445,0,0,0,0
2026,2026,"Camping","Actif","10/10/2012",85.2689091674984,6,85.2689091674984,0,0,0,0
2027,2027,"Camping","Actif","10/10/2012",73.2895287312567,6,73.2895287312567,0,0,0,0
2036,2036,"Camping","Actif","10/10/2012",83.8899327069521,6,83.8899327069521,0,0,0,0
2037,2037,"Camping","Actif","10/10/2012",64.5663035102189,6,64.5663035102189,0,0,0,0
2038,2038,"Camping","Actif","10/10/2012",87.5770372524858,6,87.5770372524858,0,0,0,0
2039,2039,"Camping","Actif","10/10/2012",48.0668585561216,6,48.0668585561216,0,0,0,0
2056,2056,"Camping","Actif","10/10/2012",29.926500748843,6,29.926500748843,0,0,0,0
2057,2057,"Camping","Actif","10/10/2012",40.5460673384368,6,40.5460673384368,0,0,0,0
2058,2058,"Camping","Actif","10/10/2012",48.8487636111677,6,48.8487636111677,0,0,0,0
2059,2059,"Camping","Actif","10/10/2012",39.3403623998165,6,39.3403623998165,0,0,0,0
2060,2060,"Camping","Actif","10/10/2012",86.427299939096,6,86.427299939096,0,0,0,0
2062,2062,"Camping","Actif","10/10/2012",49.0630783326924,6,49.0630783326924,0,0,0,0
2063,2063,"Camping","Actif","10/10/2012",68.7261744216084,6,68.7261744216084,0,0,0,0
2064,2064,"Camping","Actif","10/10/2012",66.2796396762133,6,66.2796396762133,0,0,0,0
2065,2065,"Camping","Actif","10/10/2012",94.6999272145331,6,94.6999272145331,0,0,0,0
2066,2066,"Camping","Actif","10/10/2012",70.6517419591546,6,70.6517419591546,0,0,0,0
2075,2075,"Camping","Actif","10/10/2012",20.175796803087,6,20.175796803087,0,0,0,0
2076,2076,"Camping","Actif","10/10/2012",88.3366466313601,6,88.3366466313601,0,0,0,0
2077,2077,"Camping","Actif","10/10/2012",74.0114336647093,6,74.0114336647093,0,0,0,0
2078,2078,"Camping","Actif","10/10/2012",97.0115218870342,6,97.0115218870342,0,0,0,0
2079,2079,"Camping","Actif","10/10/2012",79.3799891322851,6,79.3799891322851,0,0,0,0
2080,2080,"Camping","Actif","10/10/2012",27.288739848882,6,27.288739848882,0,0,0,0
2081,2081,"Camping","Actif","10/10/2012",88.7408979050815,6,88.7408979050815,0,0,0,0
2082,2082,"Camping","Actif","10/10/2012",28.8032364286482,6,28.8032364286482,0,0,0,0
2092,2092,"Camping","Actif","10/10/2012",24.7751170955598,6,24.7751170955598,0,0,0,0
2099,2099,"Camping","Actif","10/10/2012",42.5829562358558,6,42.5829562358558,0,0,0,0
2107,2107,"Camping","Actif","10/10/2012",35.5186212807894,6,35.5186212807894,0,0,0,0
2108,2108,"Camping","Actif","10/10/2012",28.1533422879875,6,28.1533422879875,0,0,0,0
2113,2113,"Camping","Actif","10/10/2012",51.898958273232,6,51.898958273232,0,0,0,0
2114,2114,"Camping","Actif","10/10/2012",82.4352223426104,6,82.4352223426104,0,0,0,0
2115,2115,"Camping","Actif","10/10/2012",63.8674352690578,6,63.8674352690578,0,0,0,0
2116,2116,"Camping","Actif","10/10/2012",42.3654284141958,6,42.3654284141958,0,0,0,0
2117,2117,"Camping","Actif","10/10/2012",58.8765490613878,6,58.8765490613878,0,0,0,0
2118,2118,"Camping","Actif","10/10/2012",78.5421012528241,6,78.5421012528241,0,0,0,0
2119,2119,"Camping","Actif","10/10/2012",27.402417268604,6,27.402417268604,0,0,0,0
2120,2120,"Camping","Actif","10/10/2012",69.1679445281625,6,69.1679445281625,0,0,0,0
2135,2135,"Camping","Actif","10/10/2012",82.2382479719818,6,82.2382479719818,0,0,0,0
2136,2136,"Camping","Actif","10/10/2012",75.4833455756307,6,75.4833455756307,0,0,0,0
2137,2137,"Camping","Actif","10/10/2012",40.9499315172434,6,40.9499315172434,0,0,0,0
2151,2151,"Camping","Actif","10/10/2012",94.408644028008,6,94.408644028008,0,0,0,0
2152,2152,"Camping","Actif","10/10/2012",26.0266941227019,6,26.0266941227019,0,0,0,0
2153,2153,"Camping","Actif","10/10/2012",36.3787666521966,6,36.3787666521966,0,0,0,0
2157,2157,"Camping","Actif","10/10/2012",32.9735224880278,6,32.9735224880278,0,0,0,0
2158,2158,"Camping","Actif","10/10/2012",58.9305590651929,6,58.9305590651929,0,0,0,0
2159,2159,"Camping","Actif","10/10/2012",52.0236966945231,6,52.0236966945231,0,0,0,0
2160,2160,"Camping","Actif","10/10/2012",62.1698035113513,6,62.1698035113513,0,0,0,0
2161,2161,"Camping","Actif","10/10/2012",96.0567907802761,6,96.0567907802761,0,0,0,0
2162,2162,"Camping","Actif","10/10/2012",96.6644727997482,6,96.6644727997482,0,0,0,0
2163,2163,"Camping","Actif","10/10/2012",53.6308098211884,6,53.6308098211884,0,0,0,0
2164,2164,"Camping","Actif","10/10/2012",88.0347987450659,6,88.0347987450659,0,0,0,0
2165,2165,"Camping","Actif","10/10/2012",83.6294771917164,6,83.6294771917164,0,0,0,0
2166,2166,"Camping","Actif","10/10/2012",85.810118932277,6,85.810118932277,0,0,0,0
2167,2167,"Camping","Actif","10/10/2012",73.6846056580544,6,73.6846056580544,0,0,0,0
2168,2168,"Camping","Actif","10/10/2012",53.7310985475779,6,53.7310985475779,0,0,0,0
2193,2193,"Camping","Actif","10/10/2012",87.7135137841105,6,87.7135137841105,0,0,0,0
2194,2194,"Camping","Actif","10/10/2012",99.4216767512262,6,99.4216767512262,0,0,0,0
2195,2195,"Camping","Actif","10/10/2012",50.8754036575556,6,50.8754036575556,0,0,0,0
2196,2196,"Camping","Actif","10/10/2012",67.141016703099,6,67.141016703099,0,0,0,0
2197,2197,"Camping","Actif","10/10/2012",32.0478877797723,6,32.0478877797723,0,0,0,0
2198,2198,"Camping","Actif","10/10/2012",50.7204247824848,6,50.7204247824848,0,0,0,0
2199,2199,"Camping","Actif","10/10/2012",36.5917964465916,6,36.5917964465916,0,0,0,0
2200,2200,"Camping","Actif","10/10/2012",47.7647568099201,6,47.7647568099201,0,0,0,0
2201,2201,"Camping","Actif","10/10/2012",96.8825369700789,6,96.8825369700789,0,0,0,0
2218,2218,"Camping","Actif","10/10/2012",90.4020730406046,6,90.4020730406046,0,0,0,0
2219,2219,"Camping","Actif","10/10/2012",83.9160538651049,6,83.9160538651049,0,0,0,0
2220,2220,"Camping","Actif","10/10/2012",38.447500821203,6,38.447500821203,0,0,0,0
2221,2221,"Camping","Actif","10/10/2012",55.7987001910806,6,55.7987001910806,0,0,0,0
2222,2222,"Camping","Actif","10/10/2012",35.3190885856748,6,35.3190885856748,0,0,0,0
2223,2223,"Camping","Actif","10/10/2012",28.4261698834598,6,28.4261698834598,0,0,0,0
2225,2225,"Camping","Actif","10/10/2012",90.5235870182514,6,90.5235870182514,0,0,0,0
2237,2237,"Camping","Actif","10/10/2012",39.8232483677566,6,39.8232483677566,0,0,0,0
2238,2238,"Camping","Actif","10/10/2012",24.0645379945636,6,24.0645379945636,0,0,0,0
2239,2239,"Camping","Actif","10/10/2012",70.8764613233507,6,70.8764613233507,0,0,0,0
2240,2240,"Camping","Actif","10/10/2012",77.9271514341235,6,77.9271514341235,0,0,0,0
2241,2241,"Camping","Actif","10/10/2012",22.6806355267763,6,22.6806355267763,0,0,0,0
2248,2248,"Camping","Actif","10/10/2012",94.2157357372344,6,94.2157357372344,0,0,0,0
2249,2249,"Camping","Actif","10/10/2012",24.0068358555436,6,24.0068358555436,0,0,0,0
2278,2278,"Camping","Actif","10/10/2012",33.6585502140224,6,33.6585502140224,0,0,0,0
2279,2279,"Camping","Actif","10/10/2012",21.7262451164424,6,21.7262451164424,0,0,0,0
2280,2280,"Camping","Actif","10/10/2012",75.6387120485306,6,75.6387120485306,0,0,0,0
2281,2281,"Camping","Actif","10/10/2012",78.8618144020438,6,78.8618144020438,0,0,0,0
2282,2282,"Camping","Actif","10/10/2012",74.70708232373,6,74.70708232373,0,0,0,0
2283,2283,"Camping","Actif","10/10/2012",78.4845232777297,6,78.4845232777297,0,0,0,0
2284,2284,"Camping","Actif","10/10/2012",99.5666129142046,6,99.5666129142046,0,0,0,0
2285,2285,"Camping","Actif","10/10/2012",66.259656585753,6,66.259656585753,0,0,0,0
2287,2287,"Camping","Actif","10/10/2012",75.6933080777526,6,75.6933080777526,0,0,0,0
2290,2290,"Camping","Actif","10/10/2012",27.2882764972746,6,27.2882764972746,0,0,0,0
2293,2293,"Camping","Actif","10/10/2012",48.8146169111133,6,48.8146169111133,0,0,0,0
2307,2307,"Camping","Actif","10/10/2012",42.9917600750923,6,42.9917600750923,0,0,0,0
2308,2308,"Camping","Actif","10/10/2012",36.4563023298979,6,36.4563023298979,0,0,0,0
2309,2309,"Camping","Actif","10/10/2012",56.0221181437373,6,56.0221181437373,0,0,0,0
2317,2317,"Camping","Actif","10/10/2012",46.6137823835015,6,46.6137823835015,0,0,0,0
2318,2318,"Camping","Actif","10/10/2012",80.6388181634247,6,80.6388181634247,0,0,0,0
2319,2319,"Camping","Actif","10/10/2012",76.0063618980348,6,76.0063618980348,0,0,0,0
2326,2326,"Camping","Actif","10/10/2012",71.9685236178339,6,71.9685236178339,0,0,0,0
2327,2327,"Camping","Actif","10/10/2012",51.2963916733861,6,51.2963916733861,0,0,0,0
2329,2329,"Camping","Actif","10/10/2012",72.1570460684597,6,72.1570460684597,0,0,0,0
2346,2346,"Camping","Actif","10/10/2012",37.2346139326692,6,37.2346139326692,0,0,0,0
2347,2347,"Camping","Actif","10/10/2012",91.3191330060363,6,91.3191330060363,0,0,0,0
2349,2349,"Camping","Actif","10/10/2012",59.5138074085116,6,59.5138074085116,0,0,0,0
2351,2351,"Camping","Actif","10/10/2012",39.9302521348,6,39.9302521348,0,0,0,0
2377,2377,"Camping","Actif","10/10/2012",28.0758457817137,6,28.0758457817137,0,0,0,0
2378,2378,"Camping","Actif","10/10/2012",59.2784122005105,6,59.2784122005105,0,0,0,0
2379,2379,"Camping","Actif","10/10/2012",86.9056803174317,6,86.9056803174317,0,0,0,0
2380,2380,"Camping","Actif","10/10/2012",31.2463639117777,6,31.2463639117777,0,0,0,0
2381,2381,"Camping","Actif","10/10/2012",78.8326610065997,6,78.8326610065997,0,0,0,0
2382,2382,"Camping","Actif","10/10/2012",21.256221793592,6,21.256221793592,0,0,0,0
2383,2383,"Camping","Actif","10/10/2012",75.4109449312091,6,75.4109449312091,0,0,0,0
2384,2384,"Camping","Actif","10/10/2012",23.7501808814704,6,23.7501808814704,0,0,0,0
2385,2385,"Camping","Actif","10/10/2012",74.775361046195,6,74.775361046195,0,0,0,0
2386,2386,"Camping","Actif","10/10/2012",81.9917590543628,6,81.9917590543628,0,0,0,0
2401,2401,"Camping","Actif","10/10/2012",31.2302241288126,6,31.2302241288126,0,0,0,0
2402,2402,"Camping","Actif","10/10/2012",49.2187974974513,6,49.2187974974513,0,0,0,0
2403,2403,"Camping","Actif","10/10/2012",56.4491980336607,6,56.4491980336607,0,0,0,0
2404,2404,"Camping","Actif","10/10/2012",34.7929670102894,6,34.7929670102894,0,0,0,0
2405,2405,"Camping","Actif","10/10/2012",74.3526969477534,6,74.3526969477534,0,0,0,0
2406,2406,"Camping","Actif","10/10/2012",66.9370770454407,6,66.9370770454407,0,0,0,0
2407,2407,"Camping","Actif","10/10/2012",91.2373953312635,6,91.2373953312635,0,0,0,0
2423,2423,"Camping","Actif","10/10/2012",22.5995854102075,6,22.5995854102075,0,0,0,0
2424,2424,"Camping","Actif","10/10/2012",35.4626737162471,6,35.4626737162471,0,0,0,0
2426,2426,"Camping","Actif","10/10/2012",71.8352077901363,6,71.8352077901363,0,0,0,0
2427,2427,"Camping","Actif","10/10/2012",31.5137470327318,6,31.5137470327318,0,0,0,0
2432,2432,"Camping","Actif","10/10/2012",39.3685249798,6,39.3685249798,0,0,0,0
2436,2436,"Camping","Actif","10/10/2012",32.0791993290186,6,32.0791993290186,0,0,0,0
2438,2438,"Camping","Actif","10/10/2012",82.7449114993215,6,82.7449114993215,0,0,0,0
2439,2439,"Camping","Actif","10/10/2012",32.7205085195601,6,32.7205085195601,0,0,0,0
2440,2440,"Camping","Actif","10/10/2012",32.880822699517,6,32.880822699517,0,0,0,0
2441,2441,"Camping","Actif","10/10/2012",80.4250708036125,6,80.4250708036125,0,0,0,0
2442,2442,"Camping","Actif","10/10/2012",46.652302891016,6,46.652302891016,0,0,0,0
2443,2443,"Camping","Actif","10/10/2012",59.6014550887048,6,59.6014550887048,0,0,0,0
2444,2444,"Camping","Actif","10/10/2012",93.377064242959,6,93.377064242959,0,0,0,0
2462,2462,"Camping","Actif","10/10/2012",86.5649979002774,6,86.5649979002774,0,0,0,0
2463,2463,"Camping","Actif","10/10/2012",27.9332138411701,6,27.9332138411701,0,0,0,0
2466,2466,"Camping","Actif","10/10/2012",33.00596261397,6,33.00596261397,0,0,0,0
2467,2467,"Camping","Actif","10/10/2012",31.2121793441474,6,31.2121793441474,0,0,0,0
2480,2480,"Camping","Actif","10/10/2012",72.2062487527728,6,72.2062487527728,0,0,0,0
2481,2481,"Camping","Actif","10/10/2012",37.2397604212165,6,37.2397604212165,0,0,0,0
2482,2482,"Camping","Actif","10/10/2012",71.7622146382928,6,71.7622146382928,0,0,0,0
2483,2483,"Camping","Actif","10/10/2012",42.4887345917523,6,42.4887345917523,0,0,0,0
2484,2484,"Camping","Actif","10/10/2012",52.8177417814732,6,52.8177417814732,0,0,0,0
2485,2485,"Camping","Actif","10/10/2012",84.7272711619735,6,84.7272711619735,0,0,0,0
2486,2486,"Camping","Actif","10/10/2012",48.7525186315179,6,48.7525186315179,0,0,0,0
2487,2487,"Camping","Actif","10/10/2012",85.7764494232833,6,85.7764494232833,0,0,0,0
2488,2488,"Camping","Actif","10/10/2012",39.1702970117331,6,39.1702970117331,0,0,0,0
2490,2490,"Camping","Actif","10/10/2012",28.6027058027685,6,28.6027058027685,0,0,0,0
2491,2491,"Camping","Actif","10/10/2012",65.100050996989,6,65.100050996989,0,0,0,0
2492,2492,"Camping","Actif","10/10/2012",62.1780451014638,6,62.1780451014638,0,0,0,0
2493,2493,"Camping","Actif","10/10/2012",23.6803903244436,6,23.6803903244436,0,0,0,0
2522,2522,"Camping","Actif","10/10/2012",94.8768625035882,6,94.8768625035882,0,0,0,0
2523,2523,"Camping","Actif","10/10/2012",85.8139638788998,6,85.8139638788998,0,0,0,0
2524,2524,"Camping","Actif","10/10/2012",98.8772099278867,6,98.8772099278867,0,0,0,0
2525,2525,"Camping","Actif","10/10/2012",32.4532721191645,6,32.4532721191645,0,0,0,0
2526,2526,"Camping","Actif","10/10/2012",83.236571829766,6,83.236571829766,0,0,0,0
2537,2537,"Camping","Actif","10/10/2012",54.0655917301774,6,54.0655917301774,0,0,0,0
2538,2538,"Camping","Actif","10/10/2012",87.4010561220348,6,87.4010561220348,0,0,0,0
2539,2539,"Camping","Actif","10/10/2012",54.5771843381226,6,54.5771843381226,0,0,0,0
2540,2540,"Camping","Actif","10/10/2012",32.439395878464,6,32.439395878464,0,0,0,0
2557,2557,"Camping","Actif","10/10/2012",75.4901416227221,6,75.4901416227221,0,0,0,0
2558,2558,"Camping","Actif","10/10/2012",67.7411602810025,6,67.7411602810025,0,0,0,0
2559,2559,"Camping","Actif","10/10/2012",46.1043714359403,6,46.1043714359403,0,0,0,0
2560,2560,"Camping","Actif","10/10/2012",36.4164579287171,6,36.4164579287171,0,0,0,0
2561,2561,"Camping","Actif","10/10/2012",88.0090292170644,6,88.0090292170644,0,0,0,0
2562,2562,"Camping","Actif","10/10/2012",25.6594053469598,6,25.6594053469598,0,0,0,0
2563,2563,"Camping","Actif","10/10/2012",23.5674547404051,6,23.5674547404051,0,0,0,0
2564,2564,"Camping","Actif","10/10/2012",69.6506615169346,6,69.6506615169346,0,0,0,0
2571,2571,"Camping","Actif","10/10/2012",66.9930747710168,6,66.9930747710168,0,0,0,0
2572,2572,"Camping","Actif","10/10/2012",59.6394379064441,6,59.6394379064441,0,0,0,0
2579,2579,"Camping","Actif","10/10/2012",64.2062130384147,6,64.2062130384147,0,0,0,0
2580,2580,"Camping","Actif","10/10/2012",78.1590361334383,6,78.1590361334383,0,0,0,0
2581,2581,"Camping","Actif","10/10/2012",76.8080137111247,6,76.8080137111247,0,0,0,0
2582,2582,"Camping","Actif","10/10/2012",40.1022053323686,6,40.1022053323686,0,0,0,0
2583,2583,"Camping","Actif","10/10/2012",76.0123340412974,6,76.0123340412974,0,0,0,0
2584,2584,"Camping","Actif","10/10/2012",57.4559300206602,6,57.4559300206602,0,0,0,0
2590,2590,"Camping","Actif","10/10/2012",39.3868138454854,6,39.3868138454854,0,0,0,0
2602,2602,"Camping","Actif","10/10/2012",63.8714558444917,6,63.8714558444917,0,0,0,0
2603,2603,"Camping","Actif","10/10/2012",89.6665615960956,6,89.6665615960956,0,0,0,0
2604,2604,"Camping","Actif","10/10/2012",47.2305986471474,6,47.2305986471474,0,0,0,0
2613,2613,"Camping","Actif","10/10/2012",49.5863450504839,6,49.5863450504839,0,0,0,0
2614,2614,"Camping","Actif","10/10/2012",84.5492154546082,6,84.5492154546082,0,0,0,0
2615,2615,"Camping","Actif","10/10/2012",45.6001223437488,6,45.6001223437488,0,0,0,0
2616,2616,"Camping","Actif","10/10/2012",30.300874132663,6,30.300874132663,0,0,0,0
2617,2617,"Camping","Actif","10/10/2012",36.2129542790353,6,36.2129542790353,0,0,0,0
2619,2619,"Camping","Actif","10/10/2012",32.2636306099594,6,32.2636306099594,0,0,0,0
2650,2650,"Camping","Actif","10/10/2012",53.4521927498281,6,53.4521927498281,0,0,0,0
2651,2651,"Camping","Actif","10/10/2012",30.6487683951855,6,30.6487683951855,0,0,0,0
2653,2653,"Camping","Actif","10/10/2012",90.5301133170724,6,90.5301133170724,0,0,0,0
2654,2654,"Camping","Actif","10/10/2012",43.9491337537766,6,43.9491337537766,0,0,0,0
2672,2672,"Camping","Actif","10/10/2012",41.2071912549436,6,41.2071912549436,0,0,0,0
2673,2673,"Camping","Actif","10/10/2012",31.2496643140912,6,31.2496643140912,0,0,0,0
2674,2674,"Camping","Actif","10/10/2012",61.1005912348628,6,61.1005912348628,0,0,0,0
2675,2675,"Camping","Actif","10/10/2012",59.2995236441493,6,59.2995236441493,0,0,0,0
2678,2678,"Camping","Actif","10/10/2012",26.7334647104144,6,26.7334647104144,0,0,0,0
2679,2679,"Camping","Actif","10/10/2012",40.6913453713059,6,40.6913453713059,0,0,0,0
2680,2680,"Camping","Actif","10/10/2012",69.6190637722611,6,69.6190637722611,0,0,0,0
2681,2681,"Camping","Actif","10/10/2012",59.9697216227651,6,59.9697216227651,0,0,0,0
2682,2682,"Camping","Actif","10/10/2012",53.2538664340973,6,53.2538664340973,0,0,0,0
2684,2684,"Camping","Actif","10/10/2012",24.3765948526561,6,24.3765948526561,0,0,0,0
2685,2685,"Camping","Actif","10/10/2012",23.0984212271869,6,23.0984212271869,0,0,0,0
2686,2686,"Camping","Actif","10/10/2012",59.143713247031,6,59.143713247031,0,0,0,0
2689,2689,"Camping","Actif","10/10/2012",61.6674153320491,6,61.6674153320491,0,0,0,0
2690,2690,"Camping","Actif","10/10/2012",88.2614642009139,6,88.2614642009139,0,0,0,0
2715,2715,"Camping","Actif","10/10/2012",52.9982801526785,6,52.9982801526785,0,0,0,0
2716,2716,"Camping","Actif","10/10/2012",58.0743265710771,6,58.0743265710771,0,0,0,0
2718,2718,"Camping","Actif","10/10/2012",25.162908397615,6,25.162908397615,0,0,0,0
2719,2719,"Camping","Actif","10/10/2012",94.4636913575232,6,94.4636913575232,0,0,0,0
2720,2720,"Camping","Actif","10/10/2012",30.7292129471898,6,30.7292129471898,0,0,0,0
2721,2721,"Camping","Actif","10/10/2012",66.1605031788349,6,66.1605031788349,0,0,0,0
2722,2722,"Camping","Actif","10/10/2012",27.9966433905065,6,27.9966433905065,0,0,0,0
